Unnamed: 0;date;ticker;sector;title;content;sentiment
1433;04/01/24 09:35;CO;Distribution générale grand public;Casino: un expert juge le plan de restructuration équitable;Casino a rappelé jeudi qu'un expert indépendant avait conclu au caractère équitable des modalités de son plan de restructuration financière du point de vue des actionnaires existants.Dans son rapport, le cabinet Sorgem Evaluation estime que la valeur d'entreprise du groupe se situe autour de 3,7 milliards d'euros sans mise en oeuvre du plan de restructuration, sur la base du prix de l'augmentation de capital réservée au consortium, un niveau très inférieur au montant de l'endettement net, qui atteint près de 7,9 milliards d'euros.Dans ces conditions, l'expert juge que la valeur économique actuelle par action, et donc la valeur pour 100 actions, est nulle.Après mise en oeuvre du plan, Sorgemn estime que la valeur de ces 100 actions ressortirait autour de cinq euros, ce qui valoriserait 100 actions de l'actionnaire actuel à un prix unitaire très proche du prix de souscription de l'augmentation de capital.A l'issue du plan de restructuration, le consortium détiendrait 53,7% du capital de Casino et en prendrait le contrôle, tandis que les actionnaires actuels seront massivement dilués avec environ 0,3% du capital à la date de réalisation de la restructuration, rappelle le distributeur.;positive
1434;04/01/24 08:34;CO;Distribution générale grand public;Le consortium de repreneurs de Casino devrait détenir 53,7% du capital;Selon le rapport de Sorgem, sans mise en œuvre du plan de restructuration , la valeur d'entreprise du Groupe Casino de 3,71 milliards d'euros, telle qu'elle ressort implicitement du prix de souscription de l'augmentation de capital réservée au Consortium, est très inférieure au montant de l'endettement net du groupe (7,88 milliards d'euros). Dans ces conditions, l'expert indépendant Sorgem Evaluation juge que la valeur économique actuelle par action, et donc la valeur pour 100 actions, est nulle.Après mise en œuvre du plan, la valeur de ces 100 actions ressortirait selon l'expert indépendant à environ 5 euros, ce qui valoriserait 100 actions de l'actionnaire actuel à un prix unitaire très proche du prix de souscription de l'augmentation de capital réservée au Consortium.À l'issue du plan de restructuration, le Consortium détiendrait 53,7% du capital de Casino et en prendrait le contrôle tandis que les actionnaires actuels seront massivement dilués et détiendraient environ 0,3% du capital à la date de réalisation de la restructuration.;negative
1436;30/05/24 15:08;COFA;Assurances;Coface: une note de crédit relevée chez AM Best;Coface indique que l'agence de notation AM Best a rehaussé la note de crédit émetteur (Long-Term ICR) de 'a' (Excellent) à 'a+' (Excellent) et a confirmé la note de solidité financière (IFS) 'A' (Excellent) avec une perspective 'stable'.Dans son communiqué, l'agence souligne que ces notes 'reflètent la solidité financière de Coface, considérée comme très forte par AM Best, ainsi qu'une performance opérationnelle forte, un modèle économique favorable et une gestion des risques appropriée'.;positive
1437;22/05/24 11:51;COFA;Assurances;Coface: incursion sous les 14E, effet dividende prépondérant;Coface effectue une incursion sous les 14E : si 'l'effet dividende' est prépondérant avec 1,3E distribué, le titre n'en perd pas moins 4% (en plus des 9% de repli mécanique lié au dividende).Ce qui signifie qu'un support court terme est menacé et que la tendance haussière moyen terme pourrait l'être également en cas de repli supplémentaire de -4%.;negative
1438;14/05/24 15:28;COFA;Assurances;Coface: nouveau DG pour la région Méditerranée et Afrique;Coface annonce deux changements au sein de la direction de la région Méditerranée et Afrique avec les nominations, à partir du 1er juillet, d'Ernesto de Martinis en tant que directeur général pour la région et de Pietro Vargiu au poste de country manager en Italie.Basé à Milan, Ernesto de Martinis sera rattaché à Xavier Durand, directeur général de Coface. Il remplace Cécile Paillard qui poursuivra sa carrière en dehors du groupe français d'assurance-crédit.Ernesto de Martinis est country manager de Coface Italie en 2012. Sous sa direction, cette entité est devenue le premier contributeur au chiffre d'affaires du groupe, avec une position de leader sur le marché de l'assurance-crédit et de la caution.;positive
1439;09/05/24 15:37;COFA;Assurances;Coface: Berenberg renouvelle sa recommandation d'achat;Berenberg a renouvelé jeudi sa recommandation d'achat sur Coface, ainsi que son objectif de cours de 17,2 euros sur la valeur.Dans une note de recherche, l'intermédiaire financier souligne que le spécialiste de l'assurance-crédit a réussi à faire mieux que prévu au premier trimestre en dépit d'un environnement économique difficile.'Cette divergence constitue la meilleure des preuves de la transformation du modèle économique qui a été orchestrée au cours des dix dernières années', souligne l'analyste.'Coface est aujourd'hui une entreprise beaucoup plus viable et bien moins sensible aux évolutions du marché en comparaison de ce que les investisseurs peuvent penser', conclut Berenberg.;positive
1440;07/05/24 10:25;COFA;Assurances;Coface: objectif de cours relevé chez Oddo BHF;Oddo BHF maintient son opinion 'surperformance' sur Coface, avec un objectif de cours relevé de 15 à 15,7 euros pour intégrer ses nouvelles hypothèses de résultat au lendemain de la publication des trimestriels de la société d'assurance-crédit.Après ce 'bon début d'année, avec un ratio combiné qui reste excellent', il remonte ses prévisions de résultat net de 15,8% pour 2024 et de 5% pour 2025, essentiellement pour intégrer une meilleure sinistralité que dans ses prévisions antérieures.'Le titre offre ainsi, y compris dividende à recevoir, un potentiel d'appréciation total de 16% d'ici la fin de l'année. Coface continue de bénéficier d'une très bonne rentabilité technique et le titre offre un rendement toujours attractif', ajoute l'analyste.;positive
1441;06/05/24 18:15;COFA;Assurances;Coface : nette progression des profits au premier trimestre;"Coface a enregistré au premier trimestre un résultat net, part du groupe, de 68,4 millions d’euros, en hausse de 11,9%. Le résultat opérationnel courant a progressé de 18,2% à 106,8 millions d’euros. L’expert en assurance-crédit internationale affiche un ratio de sinistralité net de 35,8%, en amélioration de 4,9 points et un ratio combiné net de 63,1%, en amélioration de 3,2 points. Le chiffre d'affaires est ressorti à 464 millions d'euros, en repli de 2,4%. Il est en baisse de 1,6% à périmètre et taux de change constants.Le chiffre d'affaires de l'activité a reculé de 3,3% ""à périmètre et changes constants, sous l'effet d'une baisse de l'inflation et du ralentissement économique"".Le rendement annualisé sur fonds propres moyens nets des actifs incorporels (RoATE) s'établit à 14,8% au 31 mars 2024, ""principalement grâce à l'amélioration du résultat technique"".Dans un contexte de forte incertitude et de croissance modeste, Coface continue de mettre en oeuvre son plan stratégique Power the Core. ""A ce titre, le premier trimestre marque un excellent démarrage puisque la plupart des indicateurs clés sont positivement orientés"", se félicite la société.";positive
1442;06/05/24 18:11;COFA;Assurances;Coface: hausse de 11,9% du résultat net au 1er trimestre;Coface a enregistré un chiffre d'affaires consolidé de 463,7 ME au 1er trimestre 2024, en baisse de 1,6% à taux de change et périmètres constants par rapport au 1er trimestre 2023. En données publiées (à périmètre et changes courants), le chiffre d'affaires diminue de -2,4%.Le chiffre d'affaires de l'activité assurance (y compris cautionnement et Single Risk) baisse de -3,3% à périmètre et changes constants. Le chiffre d'affaires des activités non assurantielles est en hausse de +6,5%.Le résultat opérationnel se monte à 106,8 ME, en hausse de 18,6%. Au total, le résultat net (part du groupe) s'élève à 68,4 ME, en hausse de 11,9% par rapport au premier trimestre 2023.' Coface continue de mettre en oeuvre son plan stratégique Power the Core. A ce titre, le premier trimestre marque un excellent démarrage puisque la plupart des indicateurs clés sont positivement orientés ' indique le groupe.;negative
1443;05/03/24 15:33;COFA;Assurances;Coface dévoile un plan stratégique plus ambitieux que le précédent;"Moins d’une semaine après la présentation de ses comptes 2023, Coface a dévoilé son plan stratégique 2024-2027. Les investisseurs réagissent favorablement, portant l’action de l’expert en assurance-crédit en hausse de 0,45% à 13,48 euros au sein d’un marché parisien en repli. Dans le cadre de ce plan baptisé ""Power the Core"", Coface vise un ratio combiné non actualisé de près de 78% au travers du cycle, en amélioration de 2 points par rapport au précédent plan stratégique.Indicateur clé du secteur, plus ce ratio est inférieur à 100% et plus l'activité est rentable.Taux de distribution d'au moins 80%La société cible par ailleurs un retour sur fonds propres tangibles moyens (RoATE) de 11%, en amélioration de 1,5 point dans un environnement de taux d'intérêts équivalents aux taux actuels. Pour l'année 2027, Coface prévoit une contribution additionnelle des services d'informations au RoATE de 0,5%. Cette activité devrait enregistrer une croissance profitable à deux chiffres pendant la durée du plan. Les investissements porteront sur la poursuite du renforcement des forces de vente, un élargissement des sources de données et des cas d'usages de l'information (risque fournisseur, signaux faibles…).Coface anticipe en outre un ratio de solvabilité dans le haut de la zone cible de 155-175% et prévoit toujours de distribuer au moins 80% du résultat net consolidé.Dans le cadre de ""Power the Core"", Coface prévoit en particulier d'investir de ""manière volontariste"" dans les données et la technologie pour construire des jeux de données encore plus différentiant et renforcer ses capacités de scoring. La société souhaite renforcer et étendre la franchise d'assurance-crédit. Ce qui passera une souscription des risques restant disciplinée et la poursuite des investissements dans la croissance, notamment sur les segments PME et Mid-Market.";positive
1444;05/03/24 08:38;COFA;Assurances;Coface relève ses objectifs financiers pour 2024-2027;"A l'occasion du lancement de ""Power the Core"", son plan stratégique 2024-2027 visant à développer un écosystème mondial de référence de gestion du risque de crédit, Coface a aussi annoncé le relèvement de ses objectifs financiers. Le groupe vise un ratio combiné non actualisé de près de 78% au travers du cycle, en amélioration de 2 points par rapport à Build to Lead. Il vise un RoATE en moyenne de cycle de 11%, en amélioration de 1,5 point dans un environnement de taux d’intérêts équivalents aux taux actuels. 
    En outre, Coface s'attend à un ratio de solvabilité dans le haut de la zone cible de 155-175%, avec un taux de distribution égal à au moins 80% du résultat net consolidé. Il s'attend également à une contribution additionnelle des services d'informations au RoATE du groupe de 50 points de base à partir de 2027. Son nouveau plan vise à approfondir et à étendre des franchises de qualité. Coface souhaite ainsi atteindre l'excellence en termes de données et de technologie ; consolider et accentuer son leadership dans son métier historique d'assurance-crédit ; générer une croissance rentable à deux chiffres pour les services d'informations ; et tirer pleinement parti de sa culture unique de multinationale à taille humaine, profondément responsable.";positive
